_id,FH_INSTRUMENT,FH_SYMBOL,FH_EXPIRY_DT,FH_STRIKE_PRICE,FH_OPTION_TYPE,FH_MARKET_TYPE,FH_OPENING_PRICE,FH_TRADE_HIGH_PRICE,FH_TRADE_LOW_PRICE,FH_CLOSING_PRICE,FH_LAST_TRADED_PRICE,FH_PREV_CLS,FH_SETTLE_PRICE,FH_TOT_TRADED_QTY,FH_TOT_TRADED_VAL,FH_OPEN_INT,FH_CHANGE_IN_OI,FH_MARKET_LOT,FH_TIMESTAMP,FH_UNDERLYING_VALUE,TIMESTAMP
642f0864e2684b2e0147b574,FUTSTK,ULTRACEMCO,24-Feb-2022,0.0,XX,N,7666.5,7800.0,7617.7,7777.45,7780.4,7666.5,7777.45,3700,28473605.0,6200,1100.0,100,03-Jan-2022,7723.9,2022-01-02T18:30:00.000Z
642f0a64e2684b2e01e39488,FUTSTK,ULTRACEMCO,24-Feb-2022,0.0,XX,N,7766.5,7766.55,7669.9,7699.85,7706.1,7777.45,7699.85,4700,36233370.0,6900,700.0,100,04-Jan-2022,7650.35,2022-01-03T18:30:00.000Z
642f09eee2684b2e01c0ba2c,FUTSTK,ULTRACEMCO,24-Feb-2022,0.0,XX,N,7739.95,7813.4,7666.45,7725.2,7725.45,7699.85,7725.2,12900,99631965.0,10500,3600.0,100,05-Jan-2022,7659.55,2022-01-04T18:30:00.000Z
642f0af9e2684b2e01100039,FUTSTK,ULTRACEMCO,24-Feb-2022,0.0,XX,N,7678.9,7749.4,7476.85,7516.4,7506.55,7725.2,7516.4,15500,117221355.0,20000,9500.0,100,06-Jan-2022,7458.55,2022-01-05T18:30:00.000Z
642f0afee2684b2e011143d1,FUTSTK,ULTRACEMCO,24-Feb-2022,0.0,XX,N,7510.5,7640.0,7505.65,7620.85,7617.0,7516.4,7620.85,15900,120360560.0,20300,300.0,100,07-Jan-2022,7557.95,2022-01-06T18:30:00.000Z
642f0931e2684b2e01875378,FUTSTK,ULTRACEMCO,24-Feb-2022,0.0,XX,N,7649.75,7659.0,7594.45,7647.35,7642.1,7620.85,7647.35,9100,69386880.0,20800,500.0,100,10-Jan-2022,7585.15,2022-01-09T18:30:00.000Z
642f0988e2684b2e01a27ebe,FUTSTK,ULTRACEMCO,24-Feb-2022,0.0,XX,N,7664.35,7725.0,7608.55,7653.55,7656.6,7647.35,7653.55,8000,61295125.0,21000,200.0,100,11-Jan-2022,7606.3,2022-01-10T18:30:00.000Z
642f098de2684b2e01a4230d,FUTSTK,ULTRACEMCO,24-Feb-2022,0.0,XX,N,7706.6,7778.75,7656.0,7704.75,7702.2,7653.55,7704.75,16100,124284900.0,20800,-200.0,100,12-Jan-2022,7658.7,2022-01-11T18:30:00.000Z
642f0afee2684b2e011175e5,FUTSTK,ULTRACEMCO,24-Feb-2022,0.0,XX,N,7709.05,7760.7,7590.0,7645.6,7640.0,7704.75,7645.6,20600,157776015.0,24100,3300.0,100,13-Jan-2022,7606.8,2022-01-12T18:30:00.000Z
642f0933e2684b2e01881a75,FUTSTK,ULTRACEMCO,24-Feb-2022,0.0,XX,N,7645.55,7740.0,7600.05,7696.7,7680.0,7645.6,7696.7,19900,152933655.0,25500,1400.0,100,14-Jan-2022,7660.55,2022-01-13T18:30:00.000Z
642f0937e2684b2e01899685,FUTSTK,ULTRACEMCO,24-Feb-2022,0.0,XX,N,7626.6,7997.85,7550.0,7925.25,7928.6,7696.7,7925.25,130500,1017951275.0,52600,27100.0,100,17-Jan-2022,7870.1,2022-01-16T18:30:00.000Z
642f0867e2684b2e0148bd6f,FUTSTK,ULTRACEMCO,24-Feb-2022,0.0,XX,N,7868.2,7870.1,7555.05,7584.9,7599.0,7925.25,7584.9,91100,702387065.0,93300,40700.0,100,18-Jan-2022,7555.9,2022-01-17T18:30:00.000Z
642f0a67e2684b2e01e4a6ea,FUTSTK,ULTRACEMCO,24-Feb-2022,0.0,XX,N,7570.05,7611.95,7401.25,7480.95,7499.2,7584.9,7480.95,122300,912662630.0,127700,34400.0,100,19-Jan-2022,7434.4,2022-01-18T18:30:00.000Z
642f0992e2684b2e01a57101,FUTSTK,ULTRACEMCO,24-Feb-2022,0.0,XX,N,7519.95,7587.9,7437.0,7496.6,7503.0,7480.95,7496.6,124400,935153860.0,177500,49800.0,100,20-Jan-2022,7465.5,2022-01-19T18:30:00.000Z
642f086ee2684b2e014ac98d,FUTSTK,ULTRACEMCO,24-Feb-2022,0.0,XX,N,7441.4,7464.5,7340.0,7381.8,7374.15,7496.6,7381.8,207900,1540756695.0,300600,123100.0,100,21-Jan-2022,7357.65,2022-01-20T18:30:00.000Z
642f0b04e2684b2e0112e1d3,FUTSTK,ULTRACEMCO,24-Feb-2022,0.0,XX,N,7333.1,7394.3,7124.75,7185.2,7170.75,7381.8,7185.2,686100,4960191175.0,752600,452000.0,100,24-Jan-2022,7156.0,2022-01-23T18:30:00.000Z
642f0a6ae2684b2e01e57a4c,FUTSTK,ULTRACEMCO,24-Feb-2022,0.0,XX,N,7125.9,7198.3,7032.2,7134.15,7115.05,7185.2,7134.15,1041000,7431212780.0,1417000,664400.0,100,25-Jan-2022,7098.35,2022-01-24T18:30:00.000Z
642f0b08e2684b2e0113f81c,FUTSTK,ULTRACEMCO,24-Feb-2022,0.0,XX,N,7134.9,7158.85,6500.25,7108.2,7135.65,7134.15,7108.2,1057300,7478070695.0,1920600,503600.0,100,27-Jan-2022,7100.7,2022-01-26T18:30:00.000Z
642f093ae2684b2e018a539d,FUTSTK,ULTRACEMCO,31-Mar-2022,0.0,XX,N,7180.0,7313.95,7163.3,7167.95,7163.9,7157.7,7167.95,18600,134702575.0,24400,4800.0,100,28-Jan-2022,7109.85,2022-01-27T18:30:00.000Z
642f0997e2684b2e01a6a809,FUTSTK,ULTRACEMCO,31-Mar-2022,0.0,XX,N,7262.8,7315.6,7242.1,7273.15,7273.5,7167.95,7273.15,13600,98972745.0,27300,2900.0,100,31-Jan-2022,7216.4,2022-01-30T18:30:00.000Z
642f086ee2684b2e014b0102,FUTSTK,ULTRACEMCO,31-Mar-2022,0.0,XX,N,7330.45,7575.0,7311.0,7554.95,7575.0,7273.15,7554.95,33800,252162815.0,31000,3700.0,100,01-Feb-2022,7516.25,2022-01-31T18:30:00.000Z
642f099be2684b2e01a7a76a,FUTSTK,ULTRACEMCO,31-Mar-2022,0.0,XX,N,7555.9,7590.0,7475.0,7504.7,7507.75,7554.95,7504.7,14600,109899795.0,33600,2600.0,100,02-Feb-2022,7441.0,2022-02-01T18:30:00.000Z
642f0a71e2684b2e01e7323e,FUTSTK,ULTRACEMCO,31-Mar-2022,0.0,XX,N,7529.35,7531.2,7404.35,7426.8,7405.0,7504.7,7426.8,7500,56012905.0,35400,1800.0,100,03-Feb-2022,7375.35,2022-02-02T18:30:00.000Z
642f09f4e2684b2e01c29a36,FUTSTK,ULTRACEMCO,31-Mar-2022,0.0,XX,N,7450.0,7570.0,7428.45,7473.45,7460.0,7426.8,7473.45,14400,108154585.0,38700,3300.0,100,04-Feb-2022,7439.65,2022-02-03T18:30:00.000Z
642f0a79e2684b2e01e99fab,FUTSTK,ULTRACEMCO,31-Mar-2022,0.0,XX,N,7484.05,7549.0,7401.0,7523.3,7520.6,7473.45,7523.3,14800,110750850.0,38900,200.0,100,07-Feb-2022,7469.35,2022-02-06T18:30:00.000Z
642f0a75e2684b2e01e829ae,FUTSTK,ULTRACEMCO,31-Mar-2022,0.0,XX,N,7538.45,7538.45,7430.0,7461.95,7458.5,7523.3,7461.95,33500,250383095.0,55800,16900.0,100,08-Feb-2022,7421.35,2022-02-07T18:30:00.000Z
642f093ce2684b2e018b07f6,FUTSTK,ULTRACEMCO,31-Mar-2022,0.0,XX,N,7520.0,7600.8,7515.95,7562.2,7560.95,7461.95,7562.2,62200,470502835.0,93700,37900.0,100,09-Feb-2022,7504.05,2022-02-08T18:30:00.000Z
642f0942e2684b2e018cfa88,FUTSTK,ULTRACEMCO,31-Mar-2022,0.0,XX,N,7561.35,7596.5,7518.4,7531.45,7527.6,7562.2,7531.45,33800,255045620.0,113600,19900.0,100,10-Feb-2022,7474.5,2022-02-09T18:30:00.000Z
642f099de2684b2e01a88f73,FUTSTK,ULTRACEMCO,31-Mar-2022,0.0,XX,N,7465.0,7465.4,7342.0,7360.2,7353.0,7531.45,7360.2,17900,132385465.0,117500,3900.0,100,11-Feb-2022,7323.6,2022-02-10T18:30:00.000Z
642f09f4e2684b2e01c2bac4,FUTSTK,ULTRACEMCO,31-Mar-2022,0.0,XX,N,7256.2,7256.2,7099.2,7112.4,7106.5,7360.2,7112.4,18900,135089990.0,117700,200.0,100,14-Feb-2022,7089.1,2022-02-13T18:30:00.000Z
642f08c7e2684b2e0166f825,FUTSTK,ULTRACEMCO,31-Mar-2022,0.0,XX,N,7143.8,7334.8,7070.0,7320.9,7318.1,7112.4,7320.9,42800,309242905.0,127500,9800.0,100,15-Feb-2022,7290.3,2022-02-14T18:30:00.000Z
642f0a7be2684b2e01ea3feb,FUTSTK,ULTRACEMCO,31-Mar-2022,0.0,XX,N,7325.0,7347.15,7210.0,7220.85,7219.25,7320.9,7220.85,112800,819165240.0,178800,51300.0,100,16-Feb-2022,7178.9,2022-02-15T18:30:00.000Z
642f0a7ee2684b2e01eaed79,FUTSTK,ULTRACEMCO,31-Mar-2022,0.0,XX,N,7226.95,7255.0,7065.05,7084.65,7078.55,7220.85,7084.65,171700,1223408370.0,279700,100900.0,100,17-Feb-2022,7045.95,2022-02-16T18:30:00.000Z
642f0944e2684b2e018d891c,FUTSTK,ULTRACEMCO,31-Mar-2022,0.0,XX,N,7090.0,7092.85,6915.5,6936.3,6927.0,7084.65,6936.3,330900,2310190260.0,441700,162000.0,100,18-Feb-2022,6916.6,2022-02-17T18:30:00.000Z
642f099fe2684b2e01a9140f,FUTSTK,ULTRACEMCO,31-Mar-2022,0.0,XX,N,6905.95,6944.4,6812.4,6846.5,6842.65,6936.3,6846.5,447500,3078281530.0,715700,274000.0,100,21-Feb-2022,6813.45,2022-02-20T18:30:00.000Z
642f0872e2684b2e014c5efa,FUTSTK,ULTRACEMCO,31-Mar-2022,0.0,XX,N,6738.25,6788.55,6692.0,6776.75,6776.0,6846.5,6776.75,666700,4496505145.0,1085500,369800.0,100,22-Feb-2022,6749.55,2022-02-21T18:30:00.000Z
642f08cde2684b2e0168ed68,FUTSTK,ULTRACEMCO,31-Mar-2022,0.0,XX,N,6810.05,6876.6,6762.95,6810.45,6800.0,6776.75,6810.45,734000,5006916430.0,1552100,466600.0,100,23-Feb-2022,6780.2,2022-02-22T18:30:00.000Z
642f0949e2684b2e018f0c2c,FUTSTK,ULTRACEMCO,31-Mar-2022,0.0,XX,N,6699.85,6699.85,6415.0,6435.0,6415.0,6810.45,6435.0,1242100,8128583510.0,1936400,384300.0,100,24-Feb-2022,6418.45,2022-02-23T18:30:00.000Z
642f09f8e2684b2e01c414b8,FUTSTK,ULTRACEMCO,28-Apr-2022,0.0,XX,N,6600.0,6690.0,6565.0,6595.8,6582.0,6459.85,6595.8,14500,96123845.0,28100,4300.0,100,25-Feb-2022,6570.25,2022-02-24T18:30:00.000Z
642f0ac4e2684b2e01ffc7df,FUTSTK,ULTRACEMCO,28-Apr-2022,0.0,XX,N,6534.7,6637.05,6490.0,6615.7,6610.75,6595.8,6615.7,12300,80922810.0,31000,2900.0,100,28-Feb-2022,6567.9,2022-02-27T18:30:00.000Z
642f0b0ce2684b2e011543f9,FUTSTK,ULTRACEMCO,28-Apr-2022,0.0,XX,N,6565.0,6565.05,6382.5,6449.8,6454.0,6615.7,6449.8,41900,269957540.0,44100,13100.0,100,02-Mar-2022,6399.35,2022-03-01T18:30:00.000Z
642f0a81e2684b2e01ebfe1c,FUTSTK,ULTRACEMCO,28-Apr-2022,0.0,XX,N,6410.0,6423.0,6018.0,6026.8,6021.5,6449.8,6026.8,55300,342317680.0,65400,21300.0,100,03-Mar-2022,5980.7,2022-03-02T18:30:00.000Z
642f0877e2684b2e014deb2b,FUTSTK,ULTRACEMCO,28-Apr-2022,0.0,XX,N,5932.05,6189.0,5896.15,6072.35,6069.9,6026.8,6072.35,52200,315246495.0,70600,5200.0,100,04-Mar-2022,6050.3,2022-03-03T18:30:00.000Z
