_id,FH_INSTRUMENT,FH_SYMBOL,FH_EXPIRY_DT,FH_STRIKE_PRICE,FH_OPTION_TYPE,FH_MARKET_TYPE,FH_OPENING_PRICE,FH_TRADE_HIGH_PRICE,FH_TRADE_LOW_PRICE,FH_CLOSING_PRICE,FH_LAST_TRADED_PRICE,FH_PREV_CLS,FH_SETTLE_PRICE,FH_TOT_TRADED_QTY,FH_TOT_TRADED_VAL,FH_OPEN_INT,FH_CHANGE_IN_OI,FH_MARKET_LOT,FH_TIMESTAMP,FH_UNDERLYING_VALUE,TIMESTAMP
642f0866e2684b2e01482efe,FUTSTK,HDFCLIFE,24-Feb-2022,0.0,XX,N,655.4,657.35,652.0,656.8,657.35,654.75,656.8,139700,91556245.0,441100,41800.0,1100,03-Jan-2022,650.5,2022-01-02T18:30:00.000Z
642f0a64e2684b2e01e3c1d9,FUTSTK,HDFCLIFE,24-Feb-2022,0.0,XX,N,655.7,660.5,655.0,658.7,658.6,656.8,658.7,132000,86832460.0,465300,24200.0,1100,04-Jan-2022,653.15,2022-01-03T18:30:00.000Z
642f09f0e2684b2e01c16ccb,FUTSTK,HDFCLIFE,24-Feb-2022,0.0,XX,N,661.35,663.15,657.0,659.95,660.45,658.7,659.95,148500,98033430.0,478500,13200.0,1100,05-Jan-2022,653.55,2022-01-04T18:30:00.000Z
642f0afae2684b2e0110397d,FUTSTK,HDFCLIFE,24-Feb-2022,0.0,XX,N,655.8,655.8,650.6,652.9,652.5,659.95,652.9,95700,62476315.0,532400,53900.0,1100,06-Jan-2022,646.9,2022-01-05T18:30:00.000Z
642f0afce2684b2e01110517,FUTSTK,HDFCLIFE,24-Feb-2022,0.0,XX,N,653.05,666.5,651.45,665.1,666.5,652.9,665.1,172700,113860560.0,487300,-45100.0,1100,07-Jan-2022,660.3,2022-01-06T18:30:00.000Z
642f0932e2684b2e0187b11a,FUTSTK,HDFCLIFE,24-Feb-2022,0.0,XX,N,667.75,673.8,665.6,669.15,668.8,665.1,669.15,173800,116511450.0,504900,17600.0,1100,10-Jan-2022,662.95,2022-01-09T18:30:00.000Z
642f0989e2684b2e01a2c999,FUTSTK,HDFCLIFE,24-Feb-2022,0.0,XX,N,670.5,670.7,661.8,663.45,663.9,669.15,663.45,107800,71564845.0,550000,45100.0,1100,11-Jan-2022,658.15,2022-01-10T18:30:00.000Z
642f098ce2684b2e01a3e454,FUTSTK,HDFCLIFE,24-Feb-2022,0.0,XX,N,664.8,677.0,664.7,676.4,675.2,663.45,676.4,207900,139508985.0,534600,-15400.0,1100,12-Jan-2022,673.25,2022-01-11T18:30:00.000Z
642f0afee2684b2e01116706,FUTSTK,HDFCLIFE,24-Feb-2022,0.0,XX,N,676.75,679.8,673.5,675.3,675.9,676.4,675.3,118800,80319965.0,530200,-4400.0,1100,13-Jan-2022,670.35,2022-01-12T18:30:00.000Z
642f0934e2684b2e018881e2,FUTSTK,HDFCLIFE,24-Feb-2022,0.0,XX,N,671.25,679.75,671.25,676.65,676.4,675.3,676.65,115500,78201475.0,541200,11000.0,1100,14-Jan-2022,671.45,2022-01-13T18:30:00.000Z
642f0938e2684b2e0189c769,FUTSTK,HDFCLIFE,24-Feb-2022,0.0,XX,N,673.35,680.4,672.9,679.2,679.3,676.65,679.2,308000,208946265.0,658900,117700.0,1100,17-Jan-2022,674.15,2022-01-16T18:30:00.000Z
