_id,FH_INSTRUMENT,FH_SYMBOL,FH_EXPIRY_DT,FH_STRIKE_PRICE,FH_OPTION_TYPE,FH_MARKET_TYPE,FH_OPENING_PRICE,FH_TRADE_HIGH_PRICE,FH_TRADE_LOW_PRICE,FH_CLOSING_PRICE,FH_LAST_TRADED_PRICE,FH_PREV_CLS,FH_SETTLE_PRICE,FH_TOT_TRADED_QTY,FH_TOT_TRADED_VAL,FH_OPEN_INT,FH_CHANGE_IN_OI,FH_MARKET_LOT,FH_TIMESTAMP,FH_UNDERLYING_VALUE,TIMESTAMP
642f0865e2684b2e0147d60f,FUTSTK,GRASIM,24-Feb-2022,0.0,XX,N,1642.25,1676.9,1630.6,1675.55,1675.15,1637.65,1675.55,40375,66928070.0,37050,3325.0,475,03-Jan-2022,1661.6,2022-01-02T18:30:00.000Z
642f0a65e2684b2e01e405db,FUTSTK,GRASIM,24-Feb-2022,0.0,XX,N,1676.95,1705.45,1672.0,1701.35,1700.55,1675.55,1701.35,47975,80986787.5,30400,-6650.0,475,04-Jan-2022,1692.0,2022-01-03T18:30:00.000Z
642f09efe2684b2e01c109da,FUTSTK,GRASIM,24-Feb-2022,0.0,XX,N,1694.85,1759.4,1694.85,1756.6,1756.75,1701.35,1756.6,65075,112870758.75,36575,6175.0,475,05-Jan-2022,1747.05,2022-01-04T18:30:00.000Z
642f0af7e2684b2e010f71c8,FUTSTK,GRASIM,24-Feb-2022,0.0,XX,N,1746.7,1750.85,1720.0,1731.25,1731.0,1756.6,1731.25,26125,45320913.75,35625,-950.0,475,06-Jan-2022,1720.55,2022-01-05T18:30:00.000Z
642f0afbe2684b2e01108ec2,FUTSTK,GRASIM,24-Feb-2022,0.0,XX,N,1741.35,1820.0,1741.35,1806.55,1809.45,1731.25,1806.55,83125,148807097.5,47025,11400.0,475,07-Jan-2022,1797.65,2022-01-06T18:30:00.000Z
642f0931e2684b2e018773c9,FUTSTK,GRASIM,24-Feb-2022,0.0,XX,N,1816.35,1851.75,1803.55,1846.15,1847.0,1806.55,1846.15,66975,122561400.0,57475,10450.0,475,10-Jan-2022,1838.85,2022-01-09T18:30:00.000Z
642f098ae2684b2e01a3379e,FUTSTK,GRASIM,24-Feb-2022,0.0,XX,N,1846.15,1881.45,1842.25,1855.35,1859.45,1846.15,1855.35,42750,79473793.75,56525,-950.0,475,11-Jan-2022,1846.9,2022-01-10T18:30:00.000Z
642f098ce2684b2e01a3d7f4,FUTSTK,GRASIM,24-Feb-2022,0.0,XX,N,1880.0,1885.0,1861.65,1881.2,1880.0,1855.35,1881.2,16150,30282960.0,59375,2850.0,475,12-Jan-2022,1874.0,2022-01-11T18:30:00.000Z
642f0b00e2684b2e0111e5eb,FUTSTK,GRASIM,24-Feb-2022,0.0,XX,N,1877.0,1888.4,1863.0,1866.5,1866.0,1881.2,1866.5,22800,42704328.75,64125,4750.0,475,13-Jan-2022,1856.85,2022-01-12T18:30:00.000Z
642f0934e2684b2e01886af6,FUTSTK,GRASIM,24-Feb-2022,0.0,XX,N,1840.85,1876.95,1840.85,1868.5,1864.3,1866.5,1868.5,36575,68161716.25,67450,3325.0,475,14-Jan-2022,1857.3,2022-01-13T18:30:00.000Z
