_id,FH_INSTRUMENT,FH_SYMBOL,FH_EXPIRY_DT,FH_STRIKE_PRICE,FH_OPTION_TYPE,FH_MARKET_TYPE,FH_OPENING_PRICE,FH_TRADE_HIGH_PRICE,FH_TRADE_LOW_PRICE,FH_CLOSING_PRICE,FH_LAST_TRADED_PRICE,FH_PREV_CLS,FH_SETTLE_PRICE,FH_TOT_TRADED_QTY,FH_TOT_TRADED_VAL,FH_OPEN_INT,FH_CHANGE_IN_OI,FH_MARKET_LOT,FH_TIMESTAMP,FH_UNDERLYING_VALUE,TIMESTAMP
642f0865e2684b2e01482134,FUTSTK,TATAMOTORS,27-Jan-2022,0.0,XX,N,493.75,503.0,490.25,498.85,498.0,485.05,498.85,44534100,22195195515.0,78594450,-165300.0,2850,03-Jan-2022,497.6,2022-01-02T18:30:00.000Z
642f0a63e2684b2e01e33f8a,FUTSTK,TATAMOTORS,27-Jan-2022,0.0,XX,N,497.8,508.5,484.8,490.45,490.8,498.85,490.45,38469300,18892866457.5,76337250,-2257200.0,2850,04-Jan-2022,489.6,2022-01-03T18:30:00.000Z
642f09f0e2684b2e01c16fc0,FUTSTK,TATAMOTORS,27-Jan-2022,0.0,XX,N,487.05,493.9,484.95,490.2,488.5,490.45,490.2,23492550,11501952622.5,75881250,-456000.0,2850,05-Jan-2022,489.75,2022-01-04T18:30:00.000Z
642f0af7e2684b2e010f2d59,FUTSTK,TATAMOTORS,27-Jan-2022,0.0,XX,N,481.2,494.8,478.45,490.65,490.95,490.2,490.65,30714450,14992918335.0,78565950,2684700.0,2850,06-Jan-2022,488.85,2022-01-05T18:30:00.000Z
642f0afce2684b2e0110d62a,FUTSTK,TATAMOTORS,27-Jan-2022,0.0,XX,N,493.3,497.0,484.3,491.6,491.3,490.65,491.6,27550950,13509976552.5,77340450,-1225500.0,2850,07-Jan-2022,490.6,2022-01-06T18:30:00.000Z
642f0932e2684b2e0187ba01,FUTSTK,TATAMOTORS,27-Jan-2022,0.0,XX,N,492.9,507.2,492.25,505.55,505.9,491.6,505.55,41840850,21009662632.5,77035500,-304950.0,2850,10-Jan-2022,503.7,2022-01-09T18:30:00.000Z
642f098ae2684b2e01a31f4f,FUTSTK,TATAMOTORS,27-Jan-2022,0.0,XX,N,505.35,508.9,498.8,502.0,502.25,505.55,502.0,26579100,13410104145.0,76915800,-119700.0,2850,11-Jan-2022,501.3,2022-01-10T18:30:00.000Z
642f098de2684b2e01a42bb0,FUTSTK,TATAMOTORS,27-Jan-2022,0.0,XX,N,507.9,513.7,504.25,509.25,508.5,502.0,509.25,32586900,16597409910.0,76459800,-456000.0,2850,12-Jan-2022,507.25,2022-01-11T18:30:00.000Z
642f0b02e2684b2e01124c4d,FUTSTK,TATAMOTORS,27-Jan-2022,0.0,XX,N,504.9,515.3,495.5,512.7,512.15,509.25,512.7,61146750,30956788207.5,76898700,438900.0,2850,13-Jan-2022,511.95,2022-01-12T18:30:00.000Z
642f0934e2684b2e0188704e,FUTSTK,TATAMOTORS,27-Jan-2022,0.0,XX,N,509.1,516.3,506.7,510.7,510.1,512.7,510.7,22623300,11578853460.0,77722350,823650.0,2850,14-Jan-2022,509.9,2022-01-13T18:30:00.000Z
642f0938e2684b2e0189b46b,FUTSTK,TATAMOTORS,27-Jan-2022,0.0,XX,N,516.5,528.2,512.5,525.35,524.85,510.7,525.35,52371600,27421810657.5,76000950,-1721400.0,2850,17-Jan-2022,525.0,2022-01-16T18:30:00.000Z
642f0869e2684b2e014977d5,FUTSTK,TATAMOTORS,27-Jan-2022,0.0,XX,N,526.4,528.65,507.35,510.85,511.2,525.35,510.85,37731150,19602710685.0,73279200,-2721750.0,2850,18-Jan-2022,510.8,2022-01-17T18:30:00.000Z
642f0a68e2684b2e01e4c62b,FUTSTK,TATAMOTORS,27-Jan-2022,0.0,XX,N,509.35,522.0,505.35,521.05,521.35,510.85,521.05,43639200,22479534315.0,72632250,-646950.0,2850,19-Jan-2022,520.85,2022-01-18T18:30:00.000Z
642f098ee2684b2e01a4a458,FUTSTK,TATAMOTORS,27-Jan-2022,0.0,XX,N,520.05,523.2,512.0,517.2,517.7,521.05,517.2,31657800,16414442190.0,69511500,-3120750.0,2850,20-Jan-2022,515.7,2022-01-19T18:30:00.000Z
642f086be2684b2e0149c8ce,FUTSTK,TATAMOTORS,27-Jan-2022,0.0,XX,N,512.5,515.0,493.65,501.45,504.2,517.2,501.45,44759250,22736638515.0,60422850,-9088650.0,2850,21-Jan-2022,501.85,2022-01-20T18:30:00.000Z
642f0b03e2684b2e011291dc,FUTSTK,TATAMOTORS,27-Jan-2022,0.0,XX,N,500.3,504.2,472.65,477.1,475.7,501.45,477.1,55760250,26937546067.5,40641000,-19781850.0,2850,24-Jan-2022,478.45,2022-01-23T18:30:00.000Z
642f0a6de2684b2e01e65ef4,FUTSTK,TATAMOTORS,27-Jan-2022,0.0,XX,N,470.85,492.3,467.3,489.85,488.15,477.1,489.85,51536550,24926039580.0,17872350,-22768650.0,2850,25-Jan-2022,490.55,2022-01-24T18:30:00.000Z
642f0b07e2684b2e01138ff8,FUTSTK,TATAMOTORS,27-Jan-2022,0.0,XX,N,480.75,503.2,477.0,495.25,496.45,489.85,494.4,32934600,16082226097.5,3833250,-14039100.0,2850,27-Jan-2022,494.4,2022-01-26T18:30:00.000Z
642f093ae2684b2e018a4fc3,FUTSTK,TATAMOTORS,24-Feb-2022,0.0,XX,N,489.0,511.0,489.0,498.9,499.0,496.9,498.9,43456800,21903621420.0,68733450,-1704300.0,2850,28-Jan-2022,497.3,2022-01-27T18:30:00.000Z
642f0994e2684b2e01a60372,FUTSTK,TATAMOTORS,24-Feb-2022,0.0,XX,N,504.45,519.0,499.0,517.4,517.5,498.9,517.4,54073050,27582108907.5,68875950,142500.0,2850,31-Jan-2022,517.75,2022-01-30T18:30:00.000Z
642f086ee2684b2e014ae373,FUTSTK,TATAMOTORS,24-Feb-2022,0.0,XX,N,507.1,513.95,491.15,503.15,503.6,517.4,503.15,90327900,45617351655.0,75827100,6951150.0,2850,01-Feb-2022,504.3,2022-01-31T18:30:00.000Z
642f0999e2684b2e01a70973,FUTSTK,TATAMOTORS,24-Feb-2022,0.0,XX,N,506.8,514.15,504.5,507.15,507.6,503.15,507.15,29622900,15086728222.5,75872700,45600.0,2850,02-Feb-2022,506.4,2022-02-01T18:30:00.000Z
642f0a70e2684b2e01e6e3d5,FUTSTK,TATAMOTORS,24-Feb-2022,0.0,XX,N,509.85,515.5,504.35,505.7,505.35,507.15,505.7,27798900,14185077427.5,76539600,666900.0,2850,03-Feb-2022,504.5,2022-02-02T18:30:00.000Z
642f09f3e2684b2e01c28425,FUTSTK,TATAMOTORS,24-Feb-2022,0.0,XX,N,504.4,508.5,498.25,500.65,500.7,505.7,500.65,26205750,13180587660.0,76719150,179550.0,2850,04-Feb-2022,500.6,2022-02-03T18:30:00.000Z
642f0a77e2684b2e01e90af5,FUTSTK,TATAMOTORS,24-Feb-2022,0.0,XX,N,500.65,503.8,491.4,493.95,492.6,500.65,493.95,24544200,12173111377.5,78583050,1863900.0,2850,07-Feb-2022,494.6,2022-02-06T18:30:00.000Z
642f0a74e2684b2e01e7e07b,FUTSTK,TATAMOTORS,24-Feb-2022,0.0,XX,N,496.05,497.7,477.8,493.7,493.15,493.95,493.7,50502000,24668257080.0,75567750,-3015300.0,2850,08-Feb-2022,492.75,2022-02-07T18:30:00.000Z
642f093de2684b2e018b45ea,FUTSTK,TATAMOTORS,24-Feb-2022,0.0,XX,N,497.55,504.9,494.6,502.65,503.0,493.7,502.65,27183300,13624715842.5,73658250,-1909500.0,2850,09-Feb-2022,501.25,2022-02-08T18:30:00.000Z
642f093fe2684b2e018c2bc4,FUTSTK,TATAMOTORS,24-Feb-2022,0.0,XX,N,507.8,512.0,505.3,509.0,509.0,502.65,509.0,28514250,14516808592.5,69121050,-4537200.0,2850,10-Feb-2022,507.45,2022-02-09T18:30:00.000Z
642f099ce2684b2e01a84003,FUTSTK,TATAMOTORS,24-Feb-2022,0.0,XX,N,503.0,508.3,496.6,498.3,497.3,509.0,498.3,29930700,15007745460.0,69785100,664050.0,2850,11-Feb-2022,498.85,2022-02-10T18:30:00.000Z
642f09f4e2684b2e01c2d835,FUTSTK,TATAMOTORS,24-Feb-2022,0.0,XX,N,487.5,488.0,467.3,469.25,468.1,498.3,469.25,43838700,20962086442.5,75852750,6067650.0,2850,14-Feb-2022,471.45,2022-02-13T18:30:00.000Z
642f08cae2684b2e0167c5aa,FUTSTK,TATAMOTORS,24-Feb-2022,0.0,XX,N,473.65,503.65,465.3,502.2,501.65,469.25,502.2,62643000,30326657197.5,74789700,-1063050.0,2850,15-Feb-2022,504.0,2022-02-14T18:30:00.000Z
642f0a7ae2684b2e01e9d2dd,FUTSTK,TATAMOTORS,24-Feb-2022,0.0,XX,N,502.15,508.5,497.15,499.05,497.8,502.2,499.05,37950600,19067697427.5,71346900,-3442800.0,2850,16-Feb-2022,498.45,2022-02-15T18:30:00.000Z
642f0a80e2684b2e01ebc8ca,FUTSTK,TATAMOTORS,24-Feb-2022,0.0,XX,N,505.0,512.0,499.55,501.05,500.0,499.05,501.05,43282950,21908400585.0,69109650,-2237250.0,2850,17-Feb-2022,499.95,2022-02-16T18:30:00.000Z
642f0943e2684b2e018d7f62,FUTSTK,TATAMOTORS,24-Feb-2022,0.0,XX,N,499.65,503.55,492.6,494.25,494.35,501.05,494.25,24638250,12280714980.0,66345150,-2764500.0,2850,18-Feb-2022,493.15,2022-02-17T18:30:00.000Z
642f099fe2684b2e01a9234e,FUTSTK,TATAMOTORS,24-Feb-2022,0.0,XX,N,491.5,499.95,487.0,493.45,493.4,494.25,493.45,35089200,17335402875.0,56025300,-10319850.0,2850,21-Feb-2022,494.45,2022-02-20T18:30:00.000Z
642f0874e2684b2e014ccd4f,FUTSTK,TATAMOTORS,24-Feb-2022,0.0,XX,N,479.8,485.1,471.0,478.45,478.6,493.45,478.45,48561150,23263470420.0,43029300,-12996000.0,2850,22-Feb-2022,478.25,2022-02-21T18:30:00.000Z
642f08cbe2684b2e016847a8,FUTSTK,TATAMOTORS,24-Feb-2022,0.0,XX,N,482.9,484.4,475.05,476.35,476.2,478.45,476.35,33288000,15950720827.5,26029050,-17000250.0,2850,23-Feb-2022,477.0,2022-02-22T18:30:00.000Z
