_id,FH_EXPIRY_DT,FH_INSTRUMENT,FH_OPTION_TYPE,FH_STRIKE_PRICE,FH_SYMBOL,TIMESTAMP,FH_CHANGE_IN_OI,FH_CLOSING_PRICE,FH_LAST_TRADED_PRICE,FH_MARKET_LOT,FH_MARKET_TYPE,FH_OPENING_PRICE,FH_OPEN_INT,FH_PREV_CLS,FH_SETTLE_PRICE,FH_TIMESTAMP,FH_TOT_TRADED_QTY,FH_TOT_TRADED_VAL,FH_TRADE_HIGH_PRICE,FH_TRADE_LOW_PRICE,FH_UNDERLYING_VALUE
660aba2a3bf21372dab38033,25-Apr-2024,FUTSTK,XX,0.00,LT,2024-03-31T18:30:00.000Z,-269400.00,3854.70,3857.00,300,N,3809.05,14595300,3789.85,3854.70,01-Apr-2024,2571600,9885262140.00,3866.00,3798.75,3838.0
660c07333bf21372daeb1257,25-Apr-2024,FUTSTK,XX,0.00,LT,2024-04-01T18:30:00.000Z,-1382400.00,3824.10,3827.00,300,N,3866.85,13212900,3854.70,3824.10,02-Apr-2024,5274600,20129294880.00,3875.25,3788.45,3550.95
660d68e13bf21372da278813,25-Apr-2024,FUTSTK,XX,0.00,LT,2024-04-02T18:30:00.000Z,-279900.00,3796.55,3798.95,300,N,3803.20,12933000,3824.10,3796.55,03-Apr-2024,2538000,9635082195.00,3814.40,3785.15,3782.45
660eae303bf21372da5e762d,25-Apr-2024,FUTSTK,XX,0.00,LT,2024-04-03T18:30:00.000Z,-42300.00,3813.50,3822.00,300,N,3804.10,12890700,3796.55,3813.50,04-Apr-2024,3164100,12010713435.00,3829.70,3753.25,3797.85
661001ec3bf21372da96d729,25-Apr-2024,FUTSTK,XX,0.00,LT,2024-04-04T18:30:00.000Z,-90000.00,3751.45,3753.05,300,N,3796.55,12800700,3813.50,3751.45,05-Apr-2024,3211800,12055124070.00,3807.35,3725.05,3797.85
6613f59b3bf21372da176e7b,25-Apr-2024,FUTSTK,XX,0.00,LT,2024-04-07T18:30:00.000Z,-71400.00,3819.60,3827.95,300,N,3754.00,12729300,3751.45,3819.60,08-Apr-2024,2854200,10832083290.00,3830.00,3754.00,3807.85
66153ccb3bf21372da4ddd7c,25-Apr-2024,FUTSTK,XX,0.00,LT,2024-04-08T18:30:00.000Z,550500.00,3801.45,3799.00,300,N,3832.20,13279800,3819.60,3801.45,09-Apr-2024,3197400,12176585145.00,3838.95,3792.15,3807.85
661698db3bf21372da8bb376,25-Apr-2024,FUTSTK,XX,0.00,LT,2024-04-09T18:30:00.000Z,264600.00,3768.30,3772.60,300,N,3808.65,13544400,3801.45,3768.30,10-Apr-2024,2397300,9062534880.00,3809.00,3763.50,3753.2
66192d553bf21372daff6bb6,25-Apr-2024,FUTSTK,XX,0.00,LT,2024-04-11T18:30:00.000Z,32400.00,3688.30,3692.00,300,N,3760.10,13576800,3768.30,3688.30,12-Apr-2024,5227200,19507151055.00,3805.85,3670.40,3550.95
661d3affbecf36cc75320bd0,25-Apr-2024,FUTSTK,XX,0.00,LT,2024-04-14T18:30:00.000Z,207900.00,3604.80,3607.05,300,N,3642.65,13784700,3688.30,3604.80,15-Apr-2024,3561000,12947807670.00,3689.80,3589.85,3600.8
