_id,FH_EXPIRY_DT,FH_INSTRUMENT,FH_OPTION_TYPE,FH_STRIKE_PRICE,FH_SYMBOL,TIMESTAMP,FH_CHANGE_IN_OI,FH_CLOSING_PRICE,FH_LAST_TRADED_PRICE,FH_MARKET_LOT,FH_MARKET_TYPE,FH_OPENING_PRICE,FH_OPEN_INT,FH_PREV_CLS,FH_SETTLE_PRICE,FH_TIMESTAMP,FH_TOT_TRADED_QTY,FH_TOT_TRADED_VAL,FH_TRADE_HIGH_PRICE,FH_TRADE_LOW_PRICE,FH_UNDERLYING_VALUE
660aba1e551ea8574a931fb9,25-Apr-2024,FUTSTK,XX,0.00,COALINDIA,2024-03-31T18:30:00.000Z,-98700.00,444.40,444.50,2100,N,439.05,62766900,437.85,444.40,01-Apr-2024,14046900,6221444250.00,446.20,436.80,442.05
660c072c551ea8574ab0fead,25-Apr-2024,FUTSTK,XX,0.00,COALINDIA,2024-04-01T18:30:00.000Z,-3024000.00,446.45,446.80,2100,N,445.15,59742900,444.40,446.45,02-Apr-2024,26905200,11950683675.00,450.80,437.85,443.2
660d689b551ea8574ad29229,25-Apr-2024,FUTSTK,XX,0.00,COALINDIA,2024-04-02T18:30:00.000Z,-835800.00,447.80,448.40,2100,N,444.00,58907100,446.45,447.80,03-Apr-2024,12965400,5801851125.00,449.40,443.20,445.5
660eae26551ea8574af1101f,25-Apr-2024,FUTSTK,XX,0.00,COALINDIA,2024-04-03T18:30:00.000Z,-2574600.00,450.00,450.40,2100,N,451.50,56332500,447.80,450.00,04-Apr-2024,28297500,12742373490.00,455.65,444.45,448.85
661001ff551ea8574a0eea48,25-Apr-2024,FUTSTK,XX,0.00,COALINDIA,2024-04-04T18:30:00.000Z,-606900.00,448.50,448.50,2100,N,448.55,55725600,450.00,448.50,05-Apr-2024,8213100,3680328225.00,450.50,444.75,446.95
6613f55c551ea8574a60f3f5,25-Apr-2024,FUTSTK,XX,0.00,COALINDIA,2024-04-07T18:30:00.000Z,-254100.00,449.35,449.00,2100,N,449.45,55471500,448.50,449.35,08-Apr-2024,7253400,3258180135.00,451.50,446.20,447.4
66153c86551ea8574a7d000f,25-Apr-2024,FUTSTK,XX,0.00,COALINDIA,2024-04-08T18:30:00.000Z,-1625400.00,441.80,442.30,2100,N,448.10,53846100,449.35,441.80,09-Apr-2024,24007200,10644997335.00,451.70,438.30,439.85
661698ce551ea8574a9d7004,25-Apr-2024,FUTSTK,XX,0.00,COALINDIA,2024-04-09T18:30:00.000Z,1113000.00,457.30,457.25,2100,N,442.00,54959100,441.80,457.30,10-Apr-2024,40853400,18526715235.00,460.00,442.00,456.35
66192ccc551ea8574ad68e9e,25-Apr-2024,FUTSTK,XX,0.00,COALINDIA,2024-04-11T18:30:00.000Z,-1686300.00,456.05,456.90,2100,N,454.95,53272800,457.30,456.05,12-Apr-2024,23994600,11008173855.00,463.95,454.30,456.35
661d27e6551ea8574a2d1fba,25-Apr-2024,FUTSTK,XX,0.00,COALINDIA,2024-04-14T18:30:00.000Z,-468300.00,451.45,452.00,2100,N,450.60,52804500,456.05,451.45,15-Apr-2024,18167100,8192753310.00,457.10,440.05,453.2
661e7a8a551ea8574a4d8d65,25-Apr-2024,FUTSTK,XX,0.00,COALINDIA,2024-04-15T18:30:00.000Z,-657300.00,453.30,453.40,2100,N,450.30,52147200,451.45,453.30,16-Apr-2024,11531100,5223436785.00,456.35,447.00,453.2
