_id,FH_EXPIRY_DT,FH_INSTRUMENT,FH_OPTION_TYPE,FH_STRIKE_PRICE,FH_SYMBOL,TIMESTAMP,FH_CHANGE_IN_OI,FH_CLOSING_PRICE,FH_LAST_TRADED_PRICE,FH_MARKET_LOT,FH_MARKET_TYPE,FH_OPENING_PRICE,FH_OPEN_INT,FH_PREV_CLS,FH_SETTLE_PRICE,FH_TIMESTAMP,FH_TOT_TRADED_QTY,FH_TOT_TRADED_VAL,FH_TRADE_HIGH_PRICE,FH_TRADE_LOW_PRICE,FH_UNDERLYING_VALUE
660aba2a3bf21372dab37cf7,30-May-2024,FUTSTK,XX,0.00,SBIN,2024-03-31T18:30:00.000Z,202500.00,762.75,762.30,1500,N,762.65,3144000,757.40,762.75,01-Apr-2024,2313000,1761409050.00,766.10,757.40,758.3
660c07333bf21372daeb1a61,30-May-2024,FUTSTK,XX,0.00,SBIN,2024-04-01T18:30:00.000Z,331500.00,772.90,772.15,1500,N,761.45,3475500,762.75,772.90,02-Apr-2024,1767000,1357375350.00,774.85,760.00,744.8
660d68e13bf21372da2789da,30-May-2024,FUTSTK,XX,0.00,SBIN,2024-04-02T18:30:00.000Z,82500.00,774.80,774.75,1500,N,770.25,3558000,772.90,774.80,03-Apr-2024,1245000,960455025.00,776.00,766.20,771.05
660eae303bf21372da5e7a29,30-May-2024,FUTSTK,XX,0.00,SBIN,2024-04-03T18:30:00.000Z,273000.00,765.55,766.65,1500,N,777.25,3831000,774.80,765.55,04-Apr-2024,1635000,1256633850.00,778.05,763.25,759.3
661001ec3bf21372da96d6d3,30-May-2024,FUTSTK,XX,0.00,SBIN,2024-04-04T18:30:00.000Z,126000.00,770.00,770.50,1500,N,762.00,3957000,765.55,770.00,05-Apr-2024,1552500,1189608600.00,770.75,748.40,759.3
6613f59b3bf21372da176003,30-May-2024,FUTSTK,XX,0.00,SBIN,2024-04-07T18:30:00.000Z,168000.00,773.30,773.40,1500,N,772.60,4125000,770.00,773.30,08-Apr-2024,1650000,1272814575.00,774.10,767.30,768.3
66153ccb3bf21372da4de231,30-May-2024,FUTSTK,XX,0.00,SBIN,2024-04-08T18:30:00.000Z,294000.00,769.65,769.80,1500,N,772.95,4419000,773.30,769.65,09-Apr-2024,1743000,1346879475.00,777.95,766.90,768.3
661698db3bf21372da8bc2a7,30-May-2024,FUTSTK,XX,0.00,SBIN,2024-04-09T18:30:00.000Z,177000.00,783.50,783.00,1500,N,769.75,4596000,769.65,783.50,10-Apr-2024,2842500,2210356350.00,785.45,769.00,779.05
66192d553bf21372daff6e25,30-May-2024,FUTSTK,XX,0.00,SBIN,2024-04-11T18:30:00.000Z,1278000.00,772.30,773.10,1500,N,782.15,5874000,783.50,772.30,12-Apr-2024,3042000,2367308700.00,785.00,770.85,744.8
661d3afebecf36cc7532083c,30-May-2024,FUTSTK,XX,0.00,SBIN,2024-04-14T18:30:00.000Z,1272000.00,761.50,762.00,1500,N,765.95,7146000,772.30,761.50,15-Apr-2024,4194000,3194952225.00,768.60,755.00,757.5
661e7aa2becf36cc75682f41,30-May-2024,FUTSTK,XX,0.00,SBIN,2024-04-15T18:30:00.000Z,2043000.00,755.40,756.00,1500,N,756.90,9189000,761.50,755.40,16-Apr-2024,4569000,3446611800.00,759.95,749.10,751.7
66211e73becf36cc75d2ec6a,30-May-2024,FUTSTK,XX,0.00,SBIN,2024-04-17T18:30:00.000Z,4851000.00,748.35,750.35,1500,N,757.45,14040000,755.40,748.35,18-Apr-2024,10921500,8239264200.00,762.85,746.00,744.8
66226d30becf36cc750a4b72,30-May-2024,FUTSTK,XX,0.00,SBIN,2024-04-18T18:30:00.000Z,3640500.00,752.70,752.40,1500,N,743.35,17680500,748.35,752.70,19-Apr-2024,10659000,7942499775.00,754.05,736.10,750.45
66266918becf36cc757feb78,30-May-2024,FUTSTK,XX,0.00,SBIN,2024-04-21T18:30:00.000Z,13485000.00,767.15,769.40,1500,N,757.05,31165500,752.70,767.15,22-Apr-2024,27535500,20938845225.00,769.60,754.00,766.1
6627c54dbecf36cc75ac4078,30-May-2024,FUTSTK,XX,0.00,SBIN,2024-04-22T18:30:00.000Z,19143000.00,773.25,771.80,1500,N,769.70,50308500,767.15,773.25,23-Apr-2024,37248000,28833124800.00,777.85,766.75,773.0
662917aebecf36cc75d89b22,30-May-2024,FUTSTK,XX,0.00,SBIN,2024-04-23T18:30:00.000Z,13864500.00,773.65,773.40,1500,N,775.75,64173000,773.25,773.65,24-Apr-2024,32355000,25025181900.00,777.45,771.00,773.1
662a706cbecf36cc7504f03a,30-May-2024,FUTSTK,XX,0.00,SBIN,2024-04-24T18:30:00.000Z,20353500.00,810.40,810.80,1500,N,779.95,84526500,773.65,810.40,25-Apr-2024,91113000,72442453500.00,811.40,771.10,812.7
662bb0d1936df74c75f29469,27-Jun-2024,FUTSTK,XX,0.00,SBIN,2024-04-25T18:30:00.000Z,488250.00,804.65,806.85,750,N,813.00,8115750,810.25,804.65,26-Apr-2024,1890000,1527124875.00,816.05,802.50,801.3
662faae7936df74c75401def,27-Jun-2024,FUTSTK,XX,0.00,SBIN,2024-04-28T18:30:00.000Z,-65250.00,823.55,825.95,750,N,810.00,8050500,804.65,823.55,29-Apr-2024,3198000,2618508975.00,829.00,801.80,826.5
6630f740936df74c755f0935,27-Jun-2024,FUTSTK,XX,0.00,SBIN,2024-04-29T18:30:00.000Z,95250.00,822.60,822.00,750,N,829.80,8145750,823.55,822.60,30-Apr-2024,2616000,2157200812.50,830.00,819.40,826.25
66339606936df74c759b8bfa,27-Jun-2024,FUTSTK,XX,0.00,SBIN,2024-05-01T18:30:00.000Z,174750.00,829.00,829.70,750,N,827.25,8320500,822.60,829.00,02-May-2024,1795500,1487926462.50,831.70,822.75,830.05
6634df9c936df74c75bba65b,27-Jun-2024,FUTSTK,XX,0.00,SBIN,2024-05-02T18:30:00.000Z,87750.00,828.60,828.30,750,N,831.20,8408250,829.00,828.60,03-May-2024,1972500,1631867437.50,834.65,820.40,831.45
6638e1b0936df74c75096c6e,27-Jun-2024,FUTSTK,XX,0.00,SBIN,2024-05-05T18:30:00.000Z,525000.00,808.15,808.55,750,N,828.40,8933250,828.60,808.15,06-May-2024,3357750,2713578975.00,829.15,801.00,807.8
663a2a4a936df74c7525ec53,27-Jun-2024,FUTSTK,XX,0.00,SBIN,2024-05-06T18:30:00.000Z,689250.00,801.20,802.40,750,N,810.60,9622500,808.15,801.20,07-May-2024,3035250,2433176062.50,814.60,793.10,801.9
