_id,FH_EXPIRY_DT,FH_INSTRUMENT,FH_OPTION_TYPE,FH_STRIKE_PRICE,FH_SYMBOL,TIMESTAMP,FH_CHANGE_IN_OI,FH_CLOSING_PRICE,FH_LAST_TRADED_PRICE,FH_MARKET_LOT,FH_MARKET_TYPE,FH_OPENING_PRICE,FH_OPEN_INT,FH_PREV_CLS,FH_SETTLE_PRICE,FH_TIMESTAMP,FH_TOT_TRADED_QTY,FH_TOT_TRADED_VAL,FH_TRADE_HIGH_PRICE,FH_TRADE_LOW_PRICE,FH_UNDERLYING_VALUE
660aba1e551ea8574a931744,25-Apr-2024,FUTSTK,XX,0.00,ADANIENT,2024-03-31T18:30:00.000Z,-2380200.00,3276.55,3282.00,300,N,3233.20,13878000,3216.20,3276.55,01-Apr-2024,5096400,16625984235.00,3312.00,3213.85,3252.1
660c072c551ea8574ab0fe23,25-Apr-2024,FUTSTK,XX,0.00,ADANIENT,2024-04-01T18:30:00.000Z,-365100.00,3292.30,3286.95,300,N,3282.70,13512900,3276.55,3292.30,02-Apr-2024,2001000,6568217310.00,3309.00,3261.50,3268.75
660d689b551ea8574ad2990e,25-Apr-2024,FUTSTK,XX,0.00,ADANIENT,2024-04-02T18:30:00.000Z,107700.00,3256.90,3257.80,300,N,3259.55,13620600,3292.30,3256.90,03-Apr-2024,1887600,6151300110.00,3281.90,3238.35,3233.45
660eae26551ea8574af1086a,25-Apr-2024,FUTSTK,XX,0.00,ADANIENT,2024-04-03T18:30:00.000Z,65700.00,3228.30,3234.05,300,N,3265.00,13686300,3256.90,3228.30,04-Apr-2024,2246700,7302287355.00,3292.00,3219.60,3210.8
661001ff551ea8574a0edf4f,25-Apr-2024,FUTSTK,XX,0.00,ADANIENT,2024-04-04T18:30:00.000Z,-96300.00,3237.70,3231.90,300,N,3220.00,13590000,3228.30,3237.70,05-Apr-2024,1454700,4697908560.00,3250.00,3192.00,3224.8
6613f55c551ea8574a60f8bf,25-Apr-2024,FUTSTK,XX,0.00,ADANIENT,2024-04-07T18:30:00.000Z,-65700.00,3232.60,3242.95,300,N,3248.90,13524300,3237.70,3232.60,08-Apr-2024,1426500,4603230090.00,3255.55,3207.65,3224.55
66153c86551ea8574a7d0591,25-Apr-2024,FUTSTK,XX,0.00,ADANIENT,2024-04-08T18:30:00.000Z,100800.00,3214.40,3217.75,300,N,3244.80,13625100,3232.60,3214.40,09-Apr-2024,1609800,5188165935.00,3260.50,3192.90,3198.45
661698ce551ea8574a9d85dd,25-Apr-2024,FUTSTK,XX,0.00,ADANIENT,2024-04-09T18:30:00.000Z,141000.00,3257.40,3260.00,300,N,3219.75,13766100,3214.40,3257.40,10-Apr-2024,2483700,8058532110.00,3268.90,3206.00,3242.0
66192ccc551ea8574ad69844,25-Apr-2024,FUTSTK,XX,0.00,ADANIENT,2024-04-11T18:30:00.000Z,-78600.00,3214.85,3223.85,300,N,3220.50,13687500,3257.40,3214.85,12-Apr-2024,1605000,5182827510.00,3259.00,3209.15,3242.0
661d27e6551ea8574a2cd94c,25-Apr-2024,FUTSTK,XX,0.00,ADANIENT,2024-04-14T18:30:00.000Z,-286500.00,3150.70,3151.40,300,N,3200.10,13401000,3214.85,3150.70,15-Apr-2024,2224500,7001541735.00,3200.10,3107.50,3106.4
661e7a8a551ea8574a4d8de7,25-Apr-2024,FUTSTK,XX,0.00,ADANIENT,2024-04-15T18:30:00.000Z,-104700.00,3109.00,3109.25,300,N,3112.60,13296300,3150.70,3109.00,16-Apr-2024,1434000,4477061310.00,3155.00,3098.65,3106.4
66211e7b551ea8574a8721b4,25-Apr-2024,FUTSTK,XX,0.00,ADANIENT,2024-04-17T18:30:00.000Z,-493200.00,3019.90,3036.80,300,N,3117.10,12803100,3109.00,3019.90,18-Apr-2024,4131300,12722814510.00,3155.00,3007.20,3019.3
66226ceb551ea8574aa5bf3c,25-Apr-2024,FUTSTK,XX,0.00,ADANIENT,2024-04-18T18:30:00.000Z,-811200.00,3029.00,3033.15,300,N,2985.00,11991900,3019.90,3029.00,19-Apr-2024,3054600,9232775370.00,3060.00,2961.00,3026.95
6626694d936df74c757e7cf0,25-Apr-2024,FUTSTK,XX,0.00,ADANIENT,2024-04-21T18:30:00.000Z,-1973400.00,3065.65,3076.00,300,N,3055.55,10018500,3029.00,3065.65,22-Apr-2024,3087600,9414375180.00,3078.55,3026.40,3063.35
6627c582936df74c759d607f,25-Apr-2024,FUTSTK,XX,0.00,ADANIENT,2024-04-22T18:30:00.000Z,-4208400.00,3065.70,3053.00,300,N,3051.40,5810100,3065.65,3065.70,23-Apr-2024,5767500,17673167085.00,3092.65,3040.95,3065.1
66290843936df74c75b84fee,25-Apr-2024,FUTSTK,XX,0.00,ADANIENT,2024-04-23T18:30:00.000Z,-2582100.00,3039.80,3037.00,300,N,3078.65,3228000,3065.70,3039.80,24-Apr-2024,3275400,10045432335.00,3087.85,3035.50,3043.55
