_id,FH_EXPIRY_DT,FH_INSTRUMENT,FH_OPTION_TYPE,FH_STRIKE_PRICE,FH_SYMBOL,TIMESTAMP,FH_CHANGE_IN_OI,FH_CLOSING_PRICE,FH_LAST_TRADED_PRICE,FH_MARKET_LOT,FH_MARKET_TYPE,FH_OPENING_PRICE,FH_OPEN_INT,FH_PREV_CLS,FH_SETTLE_PRICE,FH_TIMESTAMP,FH_TOT_TRADED_QTY,FH_TOT_TRADED_VAL,FH_TRADE_HIGH_PRICE,FH_TRADE_LOW_PRICE,FH_UNDERLYING_VALUE
660aba2a3bf21372dab3791c,30-May-2024,FUTSTK,XX,0.00,HINDALCO,2024-03-31T18:30:00.000Z,148400.00,577.10,577.05,1400,N,578.80,515200,569.85,577.10,01-Apr-2024,380800,219806650.00,582.00,572.40,568.6
660c07333bf21372daeb0dab,30-May-2024,FUTSTK,XX,0.00,HINDALCO,2024-04-01T18:30:00.000Z,127400.00,579.40,578.45,1400,N,575.30,642600,577.10,579.40,02-Apr-2024,361200,208103350.00,581.00,569.75,612.8
660d68e13bf21372da27a1a4,30-May-2024,FUTSTK,XX,0.00,HINDALCO,2024-04-02T18:30:00.000Z,96600.00,584.95,585.35,1400,N,576.50,739200,579.40,584.95,03-Apr-2024,561400,329844410.00,592.55,575.35,576.6
660eae303bf21372da5e82f5,30-May-2024,FUTSTK,XX,0.00,HINDALCO,2024-04-03T18:30:00.000Z,26600.00,584.30,585.60,1400,N,594.90,765800,584.95,584.30,04-Apr-2024,407400,239247820.00,597.00,576.90,577.75
661001ec3bf21372da96cbb4,30-May-2024,FUTSTK,XX,0.00,HINDALCO,2024-04-04T18:30:00.000Z,128800.00,577.00,576.70,1400,N,580.00,894600,584.30,577.00,05-Apr-2024,488600,282212420.00,580.60,575.10,577.75
6613f59b3bf21372da176e55,30-May-2024,FUTSTK,XX,0.00,HINDALCO,2024-04-07T18:30:00.000Z,43400.00,583.75,583.35,1400,N,576.85,938000,577.00,583.75,08-Apr-2024,394800,229998440.00,585.30,576.80,576.8
66153ccb3bf21372da4ddb9f,30-May-2024,FUTSTK,XX,0.00,HINDALCO,2024-04-08T18:30:00.000Z,177800.00,595.75,596.30,1400,N,584.40,1115800,583.75,595.75,09-Apr-2024,1019200,605914260.00,601.00,580.50,576.8
661698db3bf21372da8bb659,30-May-2024,FUTSTK,XX,0.00,HINDALCO,2024-04-09T18:30:00.000Z,72800.00,608.60,607.70,1400,N,601.30,1188600,595.75,608.60,10-Apr-2024,1009400,611072000.00,610.00,598.15,603.05
66192d553bf21372daff634e,30-May-2024,FUTSTK,XX,0.00,HINDALCO,2024-04-11T18:30:00.000Z,222600.00,605.65,603.45,1400,N,611.70,1411200,608.60,605.65,12-Apr-2024,1170400,709432500.00,613.60,602.00,612.8
661d3afebecf36cc7531cb03,30-May-2024,FUTSTK,XX,0.00,HINDALCO,2024-04-14T18:30:00.000Z,1230600.00,619.40,619.90,1400,N,617.65,2641800,605.65,619.40,15-Apr-2024,3985800,2481161690.00,632.15,612.65,612.7
