_id,FH_EXPIRY_DT,FH_INSTRUMENT,FH_OPTION_TYPE,FH_STRIKE_PRICE,FH_SYMBOL,TIMESTAMP,FH_CHANGE_IN_OI,FH_CLOSING_PRICE,FH_LAST_TRADED_PRICE,FH_MARKET_LOT,FH_MARKET_TYPE,FH_OPENING_PRICE,FH_OPEN_INT,FH_PREV_CLS,FH_SETTLE_PRICE,FH_TIMESTAMP,FH_TOT_TRADED_QTY,FH_TOT_TRADED_VAL,FH_TRADE_HIGH_PRICE,FH_TRADE_LOW_PRICE,FH_UNDERLYING_VALUE
660aba2a3bf21372dab3810c,30-May-2024,FUTSTK,XX,0.00,TECHM,2024-03-31T18:30:00.000Z,37200.00,1263.40,1263.50,600,N,1266.80,259800,1267.25,1263.40,01-Apr-2024,72600,91926300.00,1275.70,1260.00,1244.55
660c07333bf21372daeb1b26,30-May-2024,FUTSTK,XX,0.00,TECHM,2024-04-01T18:30:00.000Z,63000.00,1256.40,1257.50,600,N,1264.45,322800,1263.40,1256.40,02-Apr-2024,109200,137447640.00,1264.45,1255.00,1179.65
660d68e13bf21372da279cfb,30-May-2024,FUTSTK,XX,0.00,TECHM,2024-04-02T18:30:00.000Z,38400.00,1274.35,1274.70,600,N,1262.30,361200,1256.40,1274.35,03-Apr-2024,199800,254193180.00,1281.00,1261.40,1255.15
660eae303bf21372da5e82c8,30-May-2024,FUTSTK,XX,0.00,TECHM,2024-04-03T18:30:00.000Z,41400.00,1295.05,1296.05,600,N,1280.75,402600,1274.35,1295.05,04-Apr-2024,291600,375333420.00,1305.90,1264.50,1279.25
661001ec3bf21372da96c2b4,30-May-2024,FUTSTK,XX,0.00,TECHM,2024-04-04T18:30:00.000Z,106800.00,1276.75,1277.50,600,N,1292.65,509400,1295.05,1276.75,05-Apr-2024,193200,247387140.00,1292.65,1275.00,1279.25
6613f59b3bf21372da175f90,30-May-2024,FUTSTK,XX,0.00,TECHM,2024-04-07T18:30:00.000Z,38400.00,1278.10,1276.60,600,N,1278.15,547800,1276.75,1278.10,08-Apr-2024,137400,175503060.00,1283.00,1270.00,1265.15
66153ccb3bf21372da4ddb97,30-May-2024,FUTSTK,XX,0.00,TECHM,2024-04-08T18:30:00.000Z,139200.00,1265.55,1268.20,600,N,1280.85,687000,1278.10,1265.55,09-Apr-2024,420000,534453120.00,1293.55,1255.00,1265.15
661698db3bf21372da8bbe3d,30-May-2024,FUTSTK,XX,0.00,TECHM,2024-04-09T18:30:00.000Z,-11400.00,1279.85,1280.00,600,N,1265.85,675600,1265.55,1279.85,10-Apr-2024,303000,387306840.00,1286.00,1265.55,1266.3
66192d553bf21372daff6183,30-May-2024,FUTSTK,XX,0.00,TECHM,2024-04-11T18:30:00.000Z,213600.00,1255.90,1252.00,600,N,1280.75,889200,1279.85,1255.90,12-Apr-2024,617400,780365670.00,1283.15,1251.40,1179.65
661d3afebecf36cc7531c8e5,30-May-2024,FUTSTK,XX,0.00,TECHM,2024-04-14T18:30:00.000Z,213600.00,1229.95,1230.65,600,N,1245.35,1102800,1255.90,1229.95,15-Apr-2024,534000,660697230.00,1254.00,1221.25,1218.75
661e7aa1becf36cc756819b7,30-May-2024,FUTSTK,XX,0.00,TECHM,2024-04-15T18:30:00.000Z,240600.00,1204.50,1204.45,600,N,1220.20,1343400,1229.95,1204.50,16-Apr-2024,570000,690571230.00,1223.00,1200.90,1195.8
66211e73becf36cc75d2b132,30-May-2024,FUTSTK,XX,0.00,TECHM,2024-04-17T18:30:00.000Z,799800.00,1191.20,1198.90,600,N,1201.90,2143200,1204.50,1191.20,18-Apr-2024,1871400,2246629890.00,1218.00,1187.45,1179.65
66226d30becf36cc750a4e1a,30-May-2024,FUTSTK,XX,0.00,TECHM,2024-04-18T18:30:00.000Z,987600.00,1203.45,1203.75,600,N,1177.25,3130800,1191.20,1203.45,19-Apr-2024,1921200,2298271890.00,1214.00,1176.00,1193.65
66266918becf36cc757ff069,30-May-2024,FUTSTK,XX,0.00,TECHM,2024-04-21T18:30:00.000Z,2403000.00,1217.95,1220.10,600,N,1205.15,5533800,1203.45,1217.95,22-Apr-2024,4546800,5530637070.00,1225.20,1205.15,1208.05
6627c54dbecf36cc75ac3a2a,30-May-2024,FUTSTK,XX,0.00,TECHM,2024-04-22T18:30:00.000Z,3840600.00,1209.75,1207.45,600,N,1220.45,9374400,1217.95,1209.75,23-Apr-2024,5438400,6601094190.00,1225.40,1206.30,1200.25
662917aebecf36cc75d89aa4,30-May-2024,FUTSTK,XX,0.00,TECHM,2024-04-23T18:30:00.000Z,3972000.00,1195.80,1198.00,600,N,1207.25,13346400,1209.75,1195.80,24-Apr-2024,6901200,8299647000.00,1214.00,1190.30,1185.7
662a706cbecf36cc7504f752,30-May-2024,FUTSTK,XX,0.00,TECHM,2024-04-24T18:30:00.000Z,3164400.00,1201.55,1199.25,600,N,1190.30,16510800,1195.80,1201.55,25-Apr-2024,9852000,11764916010.00,1204.85,1180.05,1190.3
662bb0d1936df74c75f29438,27-Jun-2024,FUTSTK,XX,0.00,TECHM,2024-04-25T18:30:00.000Z,-13800.00,1299.40,1301.00,600,N,1261.00,324600,1210.65,1299.40,26-Apr-2024,933600,1233240270.00,1360.00,1260.95,1278.75
662faae7936df74c7540217e,27-Jun-2024,FUTSTK,XX,0.00,TECHM,2024-04-28T18:30:00.000Z,10200.00,1307.70,1305.60,600,N,1321.70,334800,1299.40,1307.70,29-Apr-2024,162000,213732780.00,1331.30,1305.35,1288.3
6630f740936df74c755f049a,27-Jun-2024,FUTSTK,XX,0.00,TECHM,2024-04-29T18:30:00.000Z,28200.00,1282.35,1283.40,600,N,1304.85,363000,1307.70,1282.35,30-Apr-2024,121200,156365070.00,1308.40,1280.25,1263.5
66339606936df74c759b9078,27-Jun-2024,FUTSTK,XX,0.00,TECHM,2024-05-01T18:30:00.000Z,37800.00,1286.90,1286.70,600,N,1283.80,400800,1282.35,1286.90,02-May-2024,202200,259932990.00,1294.10,1272.90,1266.9
6634df9c936df74c75bb9dc2,27-Jun-2024,FUTSTK,XX,0.00,TECHM,2024-05-02T18:30:00.000Z,21000.00,1266.40,1264.00,600,N,1281.80,421800,1286.90,1266.40,03-May-2024,118800,151067250.00,1285.00,1262.55,1250.45
6638e1b0936df74c750966b5,27-Jun-2024,FUTSTK,XX,0.00,TECHM,2024-05-05T18:30:00.000Z,26400.00,1280.30,1280.00,600,N,1268.95,448200,1266.40,1280.30,06-May-2024,112200,143288910.00,1284.30,1265.00,1262.25
663a2a4a936df74c7525f5ad,27-Jun-2024,FUTSTK,XX,0.00,TECHM,2024-05-06T18:30:00.000Z,-28800.00,1308.40,1310.00,600,N,1282.95,419400,1280.30,1308.40,07-May-2024,280200,362751060.00,1311.30,1271.95,1292.45
663c2440936df74c75512cec,27-Jun-2024,FUTSTK,XX,0.00,TECHM,2024-05-07T18:30:00.000Z,13800.00,1302.90,1302.00,600,N,1308.00,433200,1308.40,1302.90,08-May-2024,219000,286152960.00,1317.65,1297.25,1287.0
663cea0e936df74c7562d4f4,27-Jun-2024,FUTSTK,XX,0.00,TECHM,2024-05-08T18:30:00.000Z,70800.00,1284.10,1282.60,600,N,1298.75,504000,1302.90,1284.10,09-May-2024,251400,323872140.00,1302.10,1278.95,1269.1
663e1a15936df74c757aded9,27-Jun-2024,FUTSTK,XX,0.00,TECHM,2024-05-09T18:30:00.000Z,24000.00,1277.40,1276.75,600,N,1279.75,528000,1284.10,1277.40,10-May-2024,122400,155958690.00,1286.50,1263.30,1264.4
66421e8d555ad4a2ed26d29b,27-Jun-2024,FUTSTK,XX,0.00,TECHM,2024-05-12T18:30:00.000Z,14400.00,1277.30,1276.25,600,N,1273.15,542400,1277.40,1277.30,13-May-2024,87000,110761860.00,1278.75,1264.70,1264.4
6643744e555ad4a2ed4530d8,27-Jun-2024,FUTSTK,XX,0.00,TECHM,2024-05-13T18:30:00.000Z,51000.00,1291.10,1293.75,600,N,1278.45,593400,1277.30,1291.10,14-May-2024,217200,278637960.00,1297.85,1269.60,1275.5
6644cc6c555ad4a2ed62efac,27-Jun-2024,FUTSTK,XX,0.00,TECHM,2024-05-14T18:30:00.000Z,51000.00,1287.05,1286.20,600,N,1296.40,644400,1291.10,1287.05,15-May-2024,153000,197078880.00,1297.45,1279.00,1274.5
66460ac5555ad4a2ed7d0b72,27-Jun-2024,FUTSTK,XX,0.00,TECHM,2024-05-15T18:30:00.000Z,112200.00,1320.20,1320.35,600,N,1293.05,756600,1287.05,1320.20,16-May-2024,770400,1009883730.00,1324.00,1292.50,1307.95
66475338555ad4a2ed954909,27-Jun-2024,FUTSTK,XX,0.00,TECHM,2024-05-16T18:30:00.000Z,117600.00,1315.65,1315.00,600,N,1324.00,874200,1320.20,1315.65,17-May-2024,457200,603970770.00,1330.15,1308.40,1305.4
6648a289555ad4a2edb04bec,27-Jun-2024,FUTSTK,XX,0.00,TECHM,2024-05-17T18:30:00.000Z,-3600.00,1317.50,1318.00,600,N,1317.95,870600,1315.65,1317.50,18-May-2024,32400,42668100.00,1318.30,1314.20,1305.65
664c9cf44c0a80e94dc25e38,27-Jun-2024,FUTSTK,XX,0.00,TECHM,2024-05-20T18:30:00.000Z,69000.00,1335.40,1336.50,600,N,1321.05,939600,1317.50,1335.40,21-May-2024,390600,519215880.00,1337.35,1316.30,1323.9
664de94c4c0a80e94ddd52e5,27-Jun-2024,FUTSTK,XX,0.00,TECHM,2024-05-21T18:30:00.000Z,55200.00,1339.95,1339.15,600,N,1339.10,994800,1335.40,1339.95,22-May-2024,394200,526711110.00,1344.70,1321.00,1330.4
664f40734c0a80e94df7897b,27-Jun-2024,FUTSTK,XX,0.00,TECHM,2024-05-22T18:30:00.000Z,117000.00,1348.10,1347.00,600,N,1338.25,1111800,1339.95,1348.10,23-May-2024,787200,1059858900.00,1353.00,1336.55,1337.5
665097184c0a80e94d138576,27-Jun-2024,FUTSTK,XX,0.00,TECHM,2024-05-23T18:30:00.000Z,1097400.00,1334.25,1332.45,600,N,1347.70,2209200,1348.10,1334.25,24-May-2024,1762800,2373064140.00,1358.00,1331.10,1321.75
6654abe94c0a80e94d5cbe94,27-Jun-2024,FUTSTK,XX,0.00,TECHM,2024-05-26T18:30:00.000Z,3256800.00,1342.80,1344.50,600,N,1334.85,5466000,1334.25,1342.80,27-May-2024,4808400,6471967050.00,1355.75,1328.75,1329.7
6655dd1e4c0a80e94d73b595,27-Jun-2024,FUTSTK,XX,0.00,TECHM,2024-05-27T18:30:00.000Z,3949800.00,1325.90,1323.00,600,N,1342.00,9415800,1342.80,1325.90,28-May-2024,5325000,7092761550.00,1343.25,1323.00,1315.1
66574a794c0a80e94d955fa1,27-Jun-2024,FUTSTK,XX,0.00,TECHM,2024-05-28T18:30:00.000Z,3881400.00,1297.20,1296.00,600,N,1313.00,13297200,1325.90,1297.20,29-May-2024,6328200,8265286230.00,1322.45,1295.00,1286.45
665890834c0a80e94db2b383,27-Jun-2024,FUTSTK,XX,0.00,TECHM,2024-05-29T18:30:00.000Z,3564000.00,1247.40,1252.30,600,N,1294.95,16861200,1297.20,1247.40,30-May-2024,9690600,12261687990.00,1297.25,1242.55,1240.85
6659d8dc29a01807d6466a18,25-Jul-2024,FUTSTK,XX,0.00,TECHM,2024-05-30T18:30:00.000Z,41400.00,1245.05,1249.45,600,N,1265.05,228600,1256.00,1245.05,31-May-2024,125400,157488750.00,1270.00,1242.00,1228.45
665dcfbc2b97514367a773f2,25-Jul-2024,FUTSTK,XX,0.00,TECHM,2024-06-02T18:30:00.000Z,12000.00,1260.60,1262.00,600,N,1268.05,240600,1245.05,1260.60,03-Jun-2024,112200,141654300.00,1272.00,1255.00,1245.35
665f24512b97514367d62d40,25-Jul-2024,FUTSTK,XX,0.00,TECHM,2024-06-03T18:30:00.000Z,3000.00,1251.40,1251.90,600,N,1246.60,243600,1260.60,1251.40,04-Jun-2024,216000,267724320.00,1261.10,1205.00,1239.3
666089422b9751436707f092,25-Jul-2024,FUTSTK,XX,0.00,TECHM,2024-06-04T18:30:00.000Z,27600.00,1278.60,1281.70,600,N,1256.60,271200,1251.40,1278.60,05-Jun-2024,250200,319992780.00,1295.95,1250.05,1266.9
6661b7942b97514367300450,25-Jul-2024,FUTSTK,XX,0.00,TECHM,2024-06-05T18:30:00.000Z,-37800.00,1334.25,1337.00,600,N,1293.25,233400,1278.60,1334.25,06-Jun-2024,268800,354468600.00,1337.15,1289.35,1317.45
666301502b975143675daafb,25-Jul-2024,FUTSTK,XX,0.00,TECHM,2024-06-06T18:30:00.000Z,38400.00,1389.50,1383.50,600,N,1346.25,271800,1334.25,1389.50,07-Jun-2024,525600,721384950.00,1393.70,1345.60,1377.6
6666ff752b97514367d509d0,25-Jul-2024,FUTSTK,XX,0.00,TECHM,2024-06-09T18:30:00.000Z,113400.00,1351.50,1351.95,600,N,1390.65,385200,1389.50,1351.50,10-Jun-2024,412200,559015470.00,1390.70,1347.00,1340.35
