Symbol,Current Entry Date,Next Entry Date,Upper,Lower,Entry Difference,Type,Current Month Entry,Next Month Entry,Lot,Exit Current Date,Exit Next Date,Exit Difference,Current Month Exit,Next Month Exit,PNL
TECHM,29-Sep-2023,29-Sep-2023,10.05,4.6499999999999995,-6.2999999999999545,Long,1227.25,1220.95,600,26-Oct-2023,26-Oct-2023,-6.350000000000136,1113.45,1107.1,-530.0000000001164
