Symbol,Current Entry Date,Next Entry Date,Upper,Lower,Entry Difference,Type,Current Month Entry,Next Month Entry,Lot,Exit Current Date,Exit Next Date,Exit Difference,Current Month Exit,Next Month Exit,PNL
ADANIPORTS,26-May-2023,26-May-2023,8.0,1.2799999999999994,-1.0499999999999545,Long,731.5,730.45,625,09-Jun-2023,09-Jun-2023,1.400000000000091,737.8,739.2,1031.2500000000282
