Symbol,Current Entry Date,Next Entry Date,Upper,Lower,Entry Difference,Type,Current Month Entry,Next Month Entry,Lot,Exit Current Date,Exit Next Date,Exit Difference,Current Month Exit,Next Month Exit,PNL
LT,26-May-2023,26-May-2023,21.55,1.8099999999999987,-3.800000000000182,Long,2230.15,2226.35,300,08-Jun-2023,08-Jun-2023,13.650000000000091,2347.2,2360.85,4735.00000000008
LT,30-Jun-2023,30-Jun-2023,24.62,-1.5400000000000027,-7.550000000000182,Long,2486.15,2478.6,300,24-Jul-2023,24-Jul-2023,-1.400000000000091,2608.65,2607.25,1345.000000000029
LT,26-Jul-2023,26-Jul-2023,29.96,-8.979999999999999,-9.900000000000091,Long,2649.9,2640.0,300,27-Jul-2023,27-Jul-2023,-8.349999999999909,2661.7,2653.35,-34.99999999994543
