Symbol,Current Entry Date,Next Entry Date,Upper,Lower,Entry Difference,Type,Current Month Entry,Next Month Entry,Lot,Exit Current Date,Exit Next Date,Exit Difference,Current Month Exit,Next Month Exit,PNL
SBIN,28-Apr-2023,28-Apr-2023,4.9,0.1599999999999997,-1.9500000000000455,Long,575.95,574.0,1500,25-May-2023,25-May-2023,-6.4500000000000455,580.95,574.5,-7250.0
SBIN,01-Apr-2024,01-Apr-2024,6.710000000000001,1.85,1.0499999999999545,Long,761.7,762.75,1500,04-Apr-2024,04-Apr-2024,2.199999999999932,763.35,765.55,1224.999999999966
