Symbol,Current Entry Date,Next Entry Date,Upper,Lower,Entry Difference,Type,Current Month Entry,Next Month Entry,Lot,Exit Current Date,Exit Next Date,Exit Difference,Current Month Exit,Next Month Exit,PNL
DIVISLAB,10-May-2023,10-May-2023,27.2,4.400000000000002,3.850000000000364,Long,3411.7,3415.55,150,11-May-2023,11-May-2023,7.399999999999636,3315.05,3322.45,32.49999999989086
DIVISLAB,12-May-2023,12-May-2023,27.490000000000002,3.9099999999999984,3.699999999999818,Long,3304.4,3308.1,150,16-May-2023,16-May-2023,5.449999999999818,3267.9,3273.35,-237.5
DIVISLAB,17-May-2023,17-May-2023,28.02,3.0,2.200000000000273,Long,3257.2,3259.4,150,19-May-2023,19-May-2023,3.400000000000091,3080.15,3083.55,-320.00000000002547
DIVISLAB,22-May-2023,22-May-2023,28.62,1.9800000000000004,-2.349999999999909,Long,3260.45,3258.1,150,25-May-2023,25-May-2023,-7.150000000000091,3428.8,3421.65,-1220.0000000000255
DIVISLAB,26-May-2023,26-May-2023,30.310000000000002,-0.47000000000000064,-0.5500000000001819,Long,3495.05,3494.5,150,29-May-2023,29-May-2023,1.449999999999818,3475.65,3477.1,-200.0
DIVISLAB,30-Jun-2023,30-Jun-2023,32.9,-6.639999999999999,-9.599999999999909,Long,3601.95,3592.35,200,27-Jul-2023,27-Jul-2023,-2.900000000000091,3739.0,3736.1,839.9999999999636
