Symbol,Current Entry Date,Next Entry Date,Upper,Lower,Entry Difference,Type,Current Month Entry,Next Month Entry,Lot,Exit Current Date,Exit Next Date,Exit Difference,Current Month Exit,Next Month Exit,PNL
NTPC,30-Jun-2023,30-Jun-2023,2.4000000000000004,-0.78,-1.3499999999999943,Long,190.0,188.65,3000,27-Jul-2023,27-Jul-2023,-1.0,201.45,200.45,549.9999999999854
