Symbol,Current Entry Date,Next Entry Date,Upper,Lower,Entry Difference,Type,Current Month Entry,Next Month Entry,Lot,Exit Current Date,Exit Next Date,Exit Difference,Current Month Exit,Next Month Exit,PNL
BHARTIARTL,11-Oct-2022,11-Oct-2022,6.5200000000000005,-2.54,-3.2999999999999545,Long,778.15,774.85,950,12-Oct-2022,12-Oct-2022,-2.4500000000000455,775.85,773.4,307.4999999999136
BHARTIARTL,01-Dec-2023,01-Dec-2023,7.4,1.8200000000000003,7.750000000000114,Short,1016.9,1024.65,950,04-Dec-2023,04-Dec-2023,5.150000000000091,1035.1,1040.25,1970.0000000000218
BHARTIARTL,12-Dec-2023,12-Dec-2023,7.67,1.67,7.900000000000091,Short,1000.8,1008.7,950,13-Dec-2023,13-Dec-2023,7.2000000000000455,1004.05,1011.25,165.0000000000432
BHARTIARTL,26-Dec-2023,26-Dec-2023,8.120000000000001,1.3999999999999995,8.549999999999955,Short,998.85,1007.4,950,28-Dec-2023,28-Dec-2023,7.9500000000000455,1034.2,1042.15,69.99999999991269
BHARTIARTL,01-Jan-2024,01-Jan-2024,8.53,1.15,8.649999999999977,Short,1018.1,1026.75,950,02-Jan-2024,02-Jan-2024,8.25,1027.05,1035.3,-120.00000000002183
BHARTIARTL,17-Jan-2024,17-Jan-2024,9.370000000000001,0.7299999999999995,10.0,Short,1084.55,1094.55,950,18-Jan-2024,18-Jan-2024,8.800000000000182,1089.6,1098.4,639.9999999998267
