Symbol,Current Entry Date,Next Entry Date,Upper,Lower,Entry Difference,Type,Current Month Entry,Next Month Entry,Lot,Exit Current Date,Exit Next Date,Exit Difference,Current Month Exit,Next Month Exit,PNL
TATASTEEL,02-May-2023,02-May-2023,1.02,0.24,-0.20000000000000284,Long,111.05,110.85,5500,03-May-2023,03-May-2023,0.7000000000000028,110.35,111.05,4450.000000000031
TATASTEEL,26-Dec-2023,26-Dec-2023,1.15,0.37,1.25,Short,135.2,136.45,5500,28-Dec-2023,28-Dec-2023,1.3499999999999943,137.9,139.25,-1049.9999999999673
