Symbol,Current Entry Date,Next Entry Date,Upper,Lower,Entry Difference,Type,Current Month Entry,Next Month Entry,Lot,Exit Current Date,Exit Next Date,Exit Difference,Current Month Exit,Next Month Exit,PNL
TATAMOTORS,11-Oct-2022,11-Oct-2022,3.2199999999999998,-0.19999999999999996,-0.8500000000000227,Long,389.5,388.65,1425,27-Oct-2022,27-Oct-2022,2.1000000000000227,407.5,409.6,3703.7500000000655
TATAMOTORS,27-Dec-2023,27-Dec-2023,6.54,0.7800000000000002,7.050000000000068,Short,739.4,746.45,1425,28-Dec-2023,28-Dec-2023,6.850000000000023,752.0,758.85,-214.99999999993452
TATAMOTORS,02-Jan-2024,02-Jan-2024,6.86,0.6200000000000001,7.350000000000023,Short,788.35,795.7,1425,03-Jan-2024,03-Jan-2024,6.5499999999999545,784.5,791.05,640.0000000000964
