Symbol,Current Entry Date,Next Entry Date,Upper,Lower,Entry Difference,Type,Current Month Entry,Next Month Entry,Lot,Exit Current Date,Exit Next Date,Exit Difference,Current Month Exit,Next Month Exit,PNL
GRASIM,30-Jun-2023,30-Jun-2023,16.78,2.92,1.1499999999998636,Long,1745.7,1746.85,475,03-Jul-2023,03-Jul-2023,6.399999999999864,1802.2,1808.6,1993.75
GRASIM,04-Jul-2023,04-Jul-2023,17.009999999999998,2.67,2.2000000000000455,Long,1778.7,1780.9,475,05-Jul-2023,05-Jul-2023,3.6499999999998636,1786.9,1790.55,188.7499999999136
