Symbol,Current Entry Date,Next Entry Date,Upper,Lower,Entry Difference,Type,Current Month Entry,Next Month Entry,Lot,Exit Current Date,Exit Next Date,Exit Difference,Current Month Exit,Next Month Exit,PNL
KOTAKBANK,22-Dec-2023,22-Dec-2023,15.17,7.85,15.600000000000136,Short,1860.6,1876.2,400,28-Dec-2023,28-Dec-2023,10.799999999999955,1920.75,1931.55,1420.0000000000728
KOTAKBANK,01-Jan-2024,01-Jan-2024,15.65,7.549999999999999,16.950000000000045,Short,1918.6,1935.55,400,02-Jan-2024,02-Jan-2024,15.149999999999864,1878.2,1893.35,220.00000000007276
