Symbol,Current Entry Date,Next Entry Date,Upper,Lower,Entry Difference,Type,Current Month Entry,Next Month Entry,Lot,Exit Current Date,Exit Next Date,Exit Difference,Current Month Exit,Next Month Exit,PNL
BAJAJ-AUTO,23-Feb-2024,23-Feb-2024,62.33,-14.769999999999996,-41.350000000000364,Long,8335.15,8293.8,125,29-Feb-2024,29-Feb-2024,38.04999999999927,7925.35,7963.4,9424.999999999956
