Symbol,Current Entry Date,Next Entry Date,Upper,Lower,Entry Difference,Type,Current Month Entry,Next Month Entry,Lot,Exit Current Date,Exit Next Date,Exit Difference,Current Month Exit,Next Month Exit,PNL
ULTRACEMCO,24-Jan-2024,24-Jan-2024,78.5,14.060000000000002,8.100000000000364,Long,10016.3,10024.4,100,25-Jan-2024,25-Jan-2024,45.099999999998545,9979.2,10024.3,3199.999999999818
