Symbol,Current Entry Date,Next Entry Date,Upper,Lower,Entry Difference,Type,Current Month Entry,Next Month Entry,Lot,Exit Current Date,Exit Next Date,Exit Difference,Current Month Exit,Next Month Exit,PNL
BPCL,07-Jul-2023,07-Jul-2023,4.5,-1.62,-1.6999999999999886,Long,393.65,391.95,1800,10-Jul-2023,10-Jul-2023,-1.3500000000000227,388.25,386.9,129.99999999993997
BPCL,29-Dec-2023,29-Dec-2023,5.33,-1.5699999999999998,-2.3000000000000114,Long,453.8,451.5,1800,04-Jan-2024,04-Jan-2024,-0.7000000000000455,454.85,454.15,2379.9999999999386
