Symbol,Current Entry Date,Next Entry Date,Upper,Lower,Entry Difference,Type,Current Month Entry,Next Month Entry,Lot,Exit Current Date,Exit Next Date,Exit Difference,Current Month Exit,Next Month Exit,PNL
AXISBANK,22-Dec-2023,22-Dec-2023,8.51,3.41,9.049999999999955,Short,1091.65,1100.7,625,28-Dec-2023,28-Dec-2023,9.650000000000091,1108.75,1118.4,-875.0000000000855
