Symbol,Current Entry Date,Next Entry Date,Upper,Lower,Entry Difference,Type,Current Month Entry,Next Month Entry,Lot,Exit Current Date,Exit Next Date,Exit Difference,Current Month Exit,Next Month Exit,PNL
UPL,26-May-2023,26-May-2023,6.66,1.9800000000000004,-2.900000000000091,Long,690.7,687.8,1300,20-Jun-2023,20-Jun-2023,2.5499999999999545,685.85,688.4,6585.000000000058
UPL,30-Jun-2023,30-Jun-2023,9.2,-1.54,-2.900000000000091,Long,688.2,685.3,1300,27-Jul-2023,27-Jul-2023,-3.0,625.3,622.3,-629.9999999998836
