Symbol,Current Entry Date,Next Entry Date,Upper,Lower,Entry Difference,Type,Current Month Entry,Next Month Entry,Lot,Exit Current Date,Exit Next Date,Exit Difference,Current Month Exit,Next Month Exit,PNL
HDFCBANK,05-Apr-2023,05-Apr-2023,14.670000000000002,1.2299999999999995,0.20000000000004547,Long,1659.2,1659.4,550,10-Apr-2023,10-Apr-2023,1.5,1665.9,1667.4,214.999999999975
HDFCBANK,11-Apr-2023,11-Apr-2023,14.950000000000001,0.8499999999999996,-0.8999999999998636,Long,1671.8,1670.9,550,27-Apr-2023,27-Apr-2023,-6.25,1677.8,1671.55,-3442.500000000075
