Symbol,Current Entry Date,Next Entry Date,Upper,Lower,Entry Difference,Type,Current Month Entry,Next Month Entry,Lot,Exit Current Date,Exit Next Date,Exit Difference,Current Month Exit,Next Month Exit,PNL
POWERGRID,20-Oct-23,20-Oct-23,3.19,-0.77,-1.1999999999999886,Long,203.2,202.0,3600,26-Oct-23,26-Oct-23,-1.549999999999983,198.95,197.4,-1759.9999999999782
POWERGRID,29-Dec-23,29-Dec-23,3.0100000000000002,-0.3500000000000001,-1.700000000000017,Long,238.8,237.1,3600,20-Jan-24,20-Jan-24,-0.29999999999998295,237.35,237.05,4540.000000000124
