Symbol,Current Entry Date,Next Entry Date,Upper,Lower,Entry Difference,Type,Current Month Entry,Next Month Entry,Lot,Exit Current Date,Exit Next Date,Exit Difference,Current Month Exit,Next Month Exit,PNL
ASIANPAINT,28-Apr-2023,28-Apr-2023,27.38,4.879999999999999,3.849999999999909,Long,2912.65,2916.5,200,03-May-2023,03-May-2023,5.25,2946.75,2952.0,-219.9999999999818
ASIANPAINT,05-May-2023,05-May-2023,28.0,4.119999999999999,2.900000000000091,Long,3020.9,3023.8,200,08-May-2023,08-May-2023,4.650000000000091,3028.9,3033.55,-150.0
ASIANPAINT,10-May-2023,10-May-2023,28.61,3.2299999999999986,3.099999999999909,Long,3056.5,3059.6,200,25-May-2023,25-May-2023,1.099999999999909,3117.55,3118.65,-900.0
