Symbol,Current Entry Date,Next Entry Date,Upper,Lower,Entry Difference,Type,Current Month Entry,Next Month Entry,Lot,Exit Current Date,Exit Next Date,Exit Difference,Current Month Exit,Next Month Exit,PNL
ITC,02-Jan-2023,02-Jan-2023,4.539999999999999,-2.2399999999999998,-2.3000000000000114,Long,334.7,332.4,1600,12-Jan-2023,12-Jan-2023,-2.1000000000000227,330.8,328.7,-180.0000000000182
ITC,28-Apr-2023,28-Apr-2023,5.26,-2.3600000000000003,-3.4499999999999886,Long,422.95,419.5,1600,17-May-2023,17-May-2023,-0.8500000000000227,428.0,427.15,3659.9999999999454
