Symbol,Current Entry Date,Next Entry Date,Upper,Lower,Entry Difference,Type,Current Month Entry,Next Month Entry,Lot,Exit Current Date,Exit Next Date,Exit Difference,Current Month Exit,Next Month Exit,PNL
JSWSTEEL,26-May-2023,26-May-2023,6.050000000000001,1.4899999999999998,0.75,Long,707.05,707.8,1350,20-Jun-2023,20-Jun-2023,1.650000000000091,776.55,778.2,715.0000000001164
