Symbol,Current Entry Date,Next Entry Date,Upper,Lower,Entry Difference,Type,Current Month Entry,Next Month Entry,Lot,Exit Current Date,Exit Next Date,Exit Difference,Current Month Exit,Next Month Exit,PNL
HINDALCO,30-Jun-2023,30-Jun-2023,3.95,0.9500000000000002,0.5999999999999659,Long,423.3,423.9,1400,27-Jul-2023,27-Jul-2023,1.0500000000000114,450.8,451.85,130.00000000006548
