Symbol,Current Entry Date,Next Entry Date,Upper,Lower,Entry Difference,Type,Current Month Entry,Next Month Entry,Lot,Exit Current Date,Exit Next Date,Exit Difference,Current Month Exit,Next Month Exit,PNL
ICICIBANK,26-May-2023,26-May-2023,8.02,2.3200000000000003,1.5499999999999545,Long,955.95,957.5,700,20-Jun-2023,20-Jun-2023,3.6499999999999773,928.7,932.35,970.0000000000146
ICICIBANK,30-Jun-2023,30-Jun-2023,9.59,0.16999999999999993,-1.6499999999999773,Long,940.6,938.95,700,25-Jul-2023,25-Jul-2023,0.25,995.15,995.4,829.9999999999782
